Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Sep 16, 2019",Ori Tzaadon,25,Left-Back,Israel,"
Bnei Yehuda ", Ligat ha'Al ,"
Kiryat Shmona ",,150 K €,Free transfer
"Sep 16, 2019",Furkan Öztürk,24,Left Winger,Turkey,"
Etimesgut Bld ", 2.Lig Kirmizi ,"
Ankara TKI ",,25 K €,Free transfer
"Sep 16, 2019",Sotiris Theodoridis,26,Centre-Forward,Greece,"
AS Giannitsa ", Greece		,"
Agios Nikolaos ",,50 K €,Free transfer
"Sep 16, 2019",Vasilios Pallas,28,Centre-Forward,Greece,"
PO Triglias ", Football League ,"
AEP Kozanis ",,100 K €,Free transfer
"Sep 16, 2019",Gerasimos Papangelis,22,Left-Back,Greece,"
PASA Irodotos ", Greece		,"
AO Egaleo ",,150 K €,Free transfer
"Sep 16, 2019",Avi Butbul,20,Centre-Forward,Israel,"
FC Ashdod U19 ", Israel		,"
H. Ashkelon ",,25 K €,Free transfer
"Sep 16, 2019",Alassane Diop,21,Defensive Midfield,Mauritania,"
Al-Shamal ", Qatar		,"
Zakho FC ",,75 K €,Free transfer
"Sep 16, 2019",Panagiotis Kontoes,23,Centre-Back,Greece,"
Ap. Larisas ", Super League 2 ,"
Apollon Pontou ",,200 K €,Free transfer
"Sep 16, 2019",Cagatay Polatdemir,21,Right-Back,Turkey,"
Pazarspor  ", 3.Lig Grup 3 ,"
Yahyali Spor ",,25 K €,Free transfer
"Sep 16, 2019",Ahmed Gouda,28,Centre-Back,Egypt,"
El Masry ", Premier League ,"
FC Masr ",,150 K €,Free transfer
"Sep 16, 2019",Nikolaos Kozakis,23,Right-Back,Greece,"
Eginiakos ", Greece		,"
Panakrotiriakos ",,50 K €,Free transfer
"Sep 16, 2019",Nazeem Bartman,26,Right Winger,South Africa,"
Des Moines ", United States		,"
Atlanta SC ",,100 K €,Free transfer
"Sep 16, 2019",Mariando Uropmabin,23,Left Winger,Indonesia,"
Badak Lampung ", Liga 1 ,"
Semen Padang ",,100 K €,Free transfer
"Sep 16, 2019",Ilya Tymoshenko,20,Centre-Back,Ukraine,"
Without Club ",,"
Polissya 2016 ",,100 K €,Free transfer
"Sep 16, 2019",Mansour Sy,21,Left Winger,France,"
Boulogne B ", France		,"
Saint-Quentin ",,50 K €,Free transfer
"Sep 17, 2019",Amor Layouni,26,Left Winger,Tunisia,"
Bodø/Glimt ", Eliteserien ,"
Pyramids FC ",,"1,00 mil. €","1,50 mil. €"
"Sep 17, 2019",Wilfried Kanon,26,Centre-Back,Cote d'Ivoire,"
ADO Den Haag ", Eredivisie ,"
Pyramids FC ",,"2,00 mil. €",600 K €
"Sep 17, 2019",Bar Yeruham,22,Midfielder,Israel,"
Ramat haSharon ", Liga Leumit ,"
H. Petah Tikva ",,100 K €,30 K €
"Sep 17, 2019",Tássio,34,Centre-Forward,Brazil,"
Madureira-RJ ", Brazil		,"
Ferroviário-CE ",,150 K €,Free transfer
"Sep 17, 2019",Dedé,32,Defensive Midfield,Brazil,"
Sampaio Corrêa ", Brazil		,"
Pacajus EC ",,100 K €,Free transfer
"Sep 17, 2019",Ouka,35,Centre-Back,Egypt,"
El Gouna ", Premier League ,"
FC Masr ",,150 K €,Free transfer
"Sep 17, 2019",Osama Ragab,35,Attacking Midfield,Egypt,"
FC Masr ", Premier League ,"
O. Alexandria ",,50 K €,Free transfer
"Sep 17, 2019",Kiernan Hughes-Mason,27,Centre-Forward,England,"
Barking ", England		,"
Hythe Town ",,125 K €,Free transfer
"Sep 17, 2019",Thomas Nazlidis,31,Centre-Forward,Greece,"
Apollon Smyrnis ", Super League 2 ,"
PAE Chania ",,250 K €,Free transfer
"Sep 17, 2019",Hakim Nasari,32,Attacking Midfield,Iran,"
Naft M.I.S F.C. ", Persian Gulf Pro League ,"
Esteghlal Khz. ",,350 K €,Free transfer
"Sep 17, 2019",Hadi Sohrabi,30,Central Midfield,Iran,"
Chooka Talesh ", League 2 ,"
Shahrdari Fuman ",,50 K €,Free transfer
"Sep 17, 2019",Stathis Lamprou,20,Defensive Midfield,Greece,"
Aittitos Spaton ", Greece		,"
AO Egaleo ",,150 K €,Free transfer
"Sep 17, 2019",Giannis Andreou,21,Centre-Back,Greece,"
PASA Irodotos ", Greece		,"
Makedonikos ",,150 K €,Free transfer
"Sep 17, 2019",Levente Szabó,20,Centre-Forward,Hungary,"
Genoa U19 ", Primavera 1 ,"
Fehérvár II ",,50 K €,Free transfer
"Sep 17, 2019",Allyson,28,Centre-Back,Brazil,"
Maccabi Haifa ", Ligat ha'Al ,"
Bnei Yehuda ",,250 K €,Free transfer
"Sep 17, 2019",Ahmed Hamdi,21,Attacking Midfield,Egypt,"
El Ahly ", Premier League ,"
El Gouna ",,250 K €,Free transfer
"Sep 17, 2019",Davide Sibilia,20,Defensive Midfield,Italy,"
Genoa ", Serie A ,"
Viterbese ",,100 K €,Free transfer
"Sep 17, 2019",Daniele Peguiron,19,Right Winger,Italy,"
Cosenza U19 ", Primavera 2b ,"
Florida ",,25 K €,Free transfer
"Sep 17, 2019",Oleksandr Demchenko,23,Defensive Midfield,Ukraine,"
Metalist 1925 ", Persha Liga ,"
Nyva Vinnytsya ",,25 K €,Free transfer
"Sep 17, 2019",Luca Magliano,25,Centre-Back,Italy,"
Castelbaldo ", Italy		,"
Oppeano ",,25 K €,Free transfer
"Sep 17, 2019",Özgür Altunisik,18,Goalkeeper,Turkey,"
Gebzespor ", Turkey		,"
Yakutiyespor ",,50 K €,Free transfer
"Sep 17, 2019",Diogo Campos,28,Attacking Midfield,Brazil,"
Kalteng Putra ", Liga 1 ,"
Persebaya ",,200 K €,?
"Sep 17, 2019",Afrim Taku,30,Central Midfield,Albania,"
Charlotte Ind. ", USLC ,"
TB Rowdies ",,250 K €,?
"Sep 17, 2019",Domenico Di Fusco,29,Left Midfield,Italy,"
Casoria ", Italy		,"
Bacoli Sibilla ",,50 K €,?
"Sep 17, 2019",Emanuele Calaiò,37,Centre-Forward,Italy,"
Salernitana ", Serie B ,"
Retired ",,200 K €,-
"Sep 18, 2019",Karim Bedir,25,Defensive Midfield,Egypt,"
Mansoura ", Egypt		,"
Baladeya ",,100 K €,30 K €
"Sep 18, 2019",Cemal Isleyen,34,Centre-Back,Turkey,"
Karacabey Bld ", 3.Lig Grup 3 ,"
B. Yenicarsi ",,25 K €,Free transfer
"Sep 18, 2019",Levan Mchedlidze,29,Centre-Forward,Georgia,"
FC Empoli ", Serie B ,"
Dinamo Tbilisi ",,400 K €,Free transfer
"Sep 18, 2019",Gal Shish,30,Left-Back,Israel,"
M. Petah Tikva ", Liga Leumit ,"
Kiryat Shmona ",,250 K €,Free transfer
"Sep 18, 2019",Panagiotis Papadopoulos,31,Goalkeeper,Greece,"
AO Sellanon ", Greece		,"
AO Porou ",,150 K €,Free transfer
"Sep 18, 2019",Willian Farias,30,Defensive Midfield,Brazil,"
São Paulo ", Série A ,"
Sport Recife ",,"1,25 mil. €",Free transfer
"Sep 18, 2019",Marjan Altiparmakovski,28,Centre-Forward,North Macedonia,"
Without Club ",,"
OFK Pirin ",,200 K €,Free transfer
"Sep 18, 2019",Islam Ramadan,28,Left-Back,Egypt,"
O. Alexandria ", Egypt		,"
A. Damanhour ",,100 K €,Free transfer
"Sep 18, 2019",Ali Eid,33,Central Midfield,Egypt,"
Petrojet ", Egypt		,"
Mansoura ",,100 K €,Free transfer
"Sep 18, 2019",Dejan Stamenkovic,29,Right Midfield,Serbia,"
Vídir ", Iceland		,"
Sindjelic ",,25 K €,Free transfer
"Sep 18, 2019",Fernando Cardoso,28,Defensive Midfield,Brazil,"
Naft Al-Wasat ", Iraq		,"
Erbil SC ",,175 K €,Free transfer
"Sep 18, 2019",Yarden Krishtol,24,Goalkeeper,Israel,"
H. Petah Tikva ", Liga Leumit ,"
Ironi Tiberias ",,100 K €,Free transfer
"Sep 18, 2019",Gregory Wüthrich,24,Centre-Back,Switzerland,"
BSC Young Boys ", Super League ,"
Perth Glory ",,"1,00 mil. €",Free transfer
"Sep 18, 2019",Herron Berrian,25,Centre-Forward,Liberia,"
Kiyovu Sports ", Rwanda		,"
Gasogi United ",,200 K €,Free transfer
"Sep 18, 2019",Nicola Fiore,31,Right Winger,Italy,"
Without Club ",,"
Gravina ",,50 K €,Free transfer
"Sep 18, 2019",Gökhan Cavus,35,Attacking Midfield,Turkey,"
Atlas Spor ", Turkey		,"
Nisantasispor ",,50 K €,Free transfer
"Sep 18, 2019",Tolga Deniz,32,Centre-Back,Turkey,"
Sandiklispor ", Turkey		,"
Cigli Belediye ",,25 K €,Free transfer
"Sep 18, 2019",Emrah Gür,25,Goalkeeper,Turkey,"
Elazigspor  ", 2.Lig Kirmizi ,"
Sürsürü Spor ",,25 K €,Free transfer
"Sep 18, 2019",Demba Camara,24,Centre-Forward,Guinea,"
Troyes ", Ligue 2 ,"
Hapoel Tel Aviv ",,500 K €,Free transfer
"Sep 18, 2019",Iyad Abu Abaid,24,Centre-Back,Israel,"
Kiryat Shmona ", Ligat ha'Al ,"
Hapoel Tel Aviv ",,500 K €,Free transfer
"Sep 18, 2019",Giacomo Poluzzi,31,Goalkeeper,Italy,"
Without Club ",,"
V. Francavilla ",,100 K €,Free transfer
"Sep 18, 2019",Mustafa Diler,23,Central Midfield,Turkey,"
Fethiyespor ", 3.Lig Grup 2 ,"
Aydin Yildiz ",,25 K €,Free transfer
"Sep 18, 2019",Dharmaraj Ravanan,32,Centre-Back,India,"
Real Kashmir ", I-League ,"
Gokulam FC ",,150 K €,Free transfer
"Sep 18, 2019",Reza Ayyar,25,Attacking Midfield,Iran,"
Mogh. Alborz ", Iran		,"
PAS Hamedan ",,25 K €,Free transfer
"Sep 18, 2019",Cagatay Vatan,22,Defensive Midfield,Turkey,"
Balikesirspor ", 1.Lig ,"
Ayvalikgücü Bld ",,25 K €,Free transfer
"Sep 19, 2019",Claudinho,22,Left Winger,Brazil,"
Ponte Preta ", Série B ,"
RB Bragantino ",,300 K €,437 K €
"Sep 19, 2019",Anestis Anastasiadis,36,Centre-Back,Greece,"
PAS Lamia ", Super League 1 ,"
AO Damastas ",,100 K €,Free transfer
"Sep 19, 2019",Rachid Tiberkanine,34,Centre-Forward,Morocco,"
Al Sailiya ", Stars League ,"
Al Kharitiyat ",,600 K €,Free transfer
"Sep 19, 2019",Migjen Basha,32,Defensive Midfield,Albania,"
Aris Saloniki ", Super League 1 ,"
Melbourne ",,400 K €,Free transfer
"Sep 19, 2019",Fotis Karagiolidis,32,Goalkeeper,Greece,"
Volos NPS ", Super League 1 ,"
OF Ierapetras ",,150 K €,Free transfer
"Sep 19, 2019",Lubos Kamenar,32,Goalkeeper,Slovakia,"
Without Club ",,"
FC Petrzalka ",,150 K €,Free transfer
"Sep 19, 2019",Emre Balak,31,Centre-Back,Turkey,"
Fethiyespor ", 3.Lig Grup 2 ,"
Aliaga FK ",,50 K €,Free transfer
"Sep 19, 2019",Dimitrios Sialmas,33,Centre-Forward,Greece,"
Acacia Ridge ", Australia		,"
Nafplio 2017 ",,50 K €,Free transfer
"Sep 19, 2019",Carles Coto,31,Left Winger,Spain,"
Volos NPS ", Super League 1 ,"
UE Figueres ",,200 K €,Free transfer
"Sep 19, 2019",Konstantinos Kaznaferis,32,Defensive Midfield,Greece,"
Iraklis ", Greece		,"
Almopos ",,200 K €,Free transfer
"Sep 19, 2019",Billy King,25,Left Winger,Scotland,"
Without Club ",,"
Morton ",,250 K €,Free transfer
"Sep 19, 2019",Pawel Wszolek,27,Right Winger,Poland,"
QPR ", Championship ,"
Legia Warszawa ",,"1,50 mil. €",Free transfer
"Sep 19, 2019",Aleksey Kurzenev,24,Centre-Forward,Russia,"
Without Club ",,"
Kafa Feodosia ",,100 K €,Free transfer
"Sep 19, 2019",Matija Ljujic,25,Attacking Midfield,Serbia,"
Belenenses SAD ", Liga NOS ,"
Bnei Yehuda ",,400 K €,Free transfer
"Sep 19, 2019",Mansou Kouakou,28,Right-Back,Cote d'Ivoire,"
Suez Club ", Egypt		,"
El Raja ",,250 K €,Free transfer
"Sep 19, 2019",Ramazan Aydin,33,Goalkeeper,Turkey,"
Beyköy Belediye ", Turkey		,"
Cilimli Bld ",,50 K €,Free transfer
"Sep 19, 2019",Sorel Chemin,25,Attacking Midfield,France,"
Poli Timisoara ", Romania		,"
United Zürich ",,75 K €,Free transfer
"Sep 19, 2019",Vahit Yasar,29,Left-Back,Turkey,"
Silivrispor ", 3.Lig Grup 1 ,"
Aliaga FK ",,25 K €,Free transfer
"Sep 19, 2019",Balázs Szabó,23,Attacking Midfield,Hungary,"
Balmazújváros ", NB II. ,"
Taksony SE ",,50 K €,Free transfer
"Sep 19, 2019",Dimitrios Kapos,26,Centre-Forward,Greece,"
AO Trikala ", Football League ,"
Niki Volou ",,150 K €,Free transfer
"Sep 19, 2019",Serdar Birer,28,Left-Back,Turkey,"
Without Club ",,"
Kdz. Eregli Bld ",,25 K €,Free transfer
"Sep 19, 2019",Anil Özer,21,Goalkeeper,Turkey,"
Istanbul U21 ", Turkey		,"
Torbalispor ",,25 K €,Free transfer
"Sep 19, 2019",Gianluca Parente,21,Goalkeeper,Italy,"
Montegiorgio ", Serie D - F ,"
Delfino Flacco ",,25 K €,Free transfer
"Sep 19, 2019",Ibrahim Kilic,22,Left Winger,Turkey,"
Unknown ",,"
Göynük Bld ",,25 K €,Free transfer
"Sep 19, 2019",Berk Erel,22,Central Midfield,Turkey,"
Tokatspor  ", 3.Lig Grup 1 ,"
Torbalispor ",,25 K €,Free transfer
"Sep 20, 2019",Agustín González,36,Attacking Midfield,Argentina,"
Sarmiento de Leones ", Argentina		,"
UD Barbastro ",,250 K €,Free transfer
"Sep 20, 2019",Hüseyin Tok,31,Centre-Back,Turkey,"
Sancaktepe FK ", 2.Lig Beyaz ,"
Manisa Sanayi ",,50 K €,Free transfer
"Sep 20, 2019",Tomas Josl,34,Left-Back,Czech Republic,"
Hulin ", Czech Republic		,"
FK Chropyne ",,100 K €,Free transfer
"Sep 20, 2019",Salvatore Manganaro,36,Left-Back,Italy,"
Bocale ", Italy		,"
Roccella ",,25 K €,Free transfer
"Sep 20, 2019",Diego Rosa,30,Attacking Midfield,Brazil,"
Paysandu ", Brazil		,"
Vila Nova FC ",,600 K €,Free transfer
"Sep 20, 2019",Emrecan Afacanoglu,28,Centre-Back,Turkey,"
Kizilcabölük ", 3.Lig Grup 1 ,"
Bergama Bld ",,75 K €,Free transfer
"Sep 20, 2019",Gökhan Kirikkaya,28,Forward,Turkey,"
Unknown ",,"
Arnavutköy Bld ",,25 K €,Free transfer
"Sep 20, 2019",Dimitrios Komesidis,31,Centre-Back,Greece,"
OFI Crete ", Super League 1 ,"
En. Alex/polis ",,250 K €,Free transfer
"Sep 20, 2019",Cagri Tekin,31,Centre-Forward,Turkey,"
Van Spor FK ", 2.Lig Kirmizi ,"
Bergama Bld ",,50 K €,Free transfer
"Sep 20, 2019",Berk Elitez,27,Centre-Forward,Turkey,"
Nazilli Bld. ", 3.Lig Grup 3 ,"
Bagcilar SK ",,50 K €,Free transfer
"Sep 20, 2019",Cemil Adican,32,Centre-Back,Turkey,"
Tarsus IY ", 2.Lig Beyaz ,"
Ceyhan Spor ",,75 K €,Free transfer
"Sep 20, 2019",Mustafa Soytas,33,Central Midfield,Turkey,"
Elazig Bld FK ", 3.Lig Grup 2 ,"
Korkuteli Bld ",,25 K €,Free transfer
"Sep 20, 2019",Júnior Timbó,28,Attacking Midfield,Brazil,"
AS Confiança-SE ", Brazil		,"
Busaiteen Club ",,50 K €,Free transfer
"Sep 20, 2019",Kemal Hastürk,37,Centre-Back,Turkey,"
Inegölspor ", 2.Lig Beyaz ,"
Gülbahcespor ",,25 K €,Free transfer
"Sep 20, 2019",Josip Ivancic,28,Centre-Forward,Croatia,"
Atyrau ", Premier Liga ,"
Chindia ",,350 K €,Free transfer
"Sep 20, 2019",Vahdet Kilkislilar,27,Central Midfield,Turkey,"
Kinik Spor ", Turkey		,"
Salihli Bld ",,25 K €,Free transfer
"Sep 20, 2019",Damien Dussaut,24,Right-Back,France,"
Dinamo Bukarest ", Liga 1 - Relegation group ,"
FC Viitorul ",,400 K €,Free transfer
"Sep 20, 2019",Tsz-Him Wong,29,Goalkeeper,Hongkong,"
HK Rangers ", Hong Kong PL ,"
Citizen AA ",,25 K €,Free transfer
"Sep 20, 2019",Feyyaz Alis,27,Centre-Back,Turkey,"
Alibeyköy ", Turkey		,"
Salihli Bld ",,25 K €,Free transfer
"Sep 20, 2019",Axel Meye,24,Centre-Forward,Gabon,"
Al-Qadsia SC ", Kuwait		,"
CR Al Hoceima ",,300 K €,Free transfer
"Sep 20, 2019",Georgios Giagiozis,24,Goalkeeper,Greece,"
Iraklis ", Greece		,"
Diagoras ",,100 K €,Free transfer
"Sep 20, 2019",Mohcine El Achir,29,Centre-Back,Morocco,"
OC Safi ", Botola Pro ,"
Khemis Zemamra ",,400 K €,Free transfer
"Sep 20, 2019",Bartu Umut,25,Centre-Forward,Turkey,"
Karsiyaka ", 3.Lig Grup 2 ,"
Salihli Bld ",,25 K €,Free transfer
"Sep 20, 2019",Juan Lescano,26,Centre-Forward,Argentina,"
Without Club ",,"
Enisey ",,500 K €,Free transfer
"Sep 20, 2019",Artem Selyukov,21,Attacking Midfield,Russia,"
Without Club ",,"
Volga Uljanovsk ",,275 K €,Free transfer
"Sep 21, 2019",Dmitri Khlebosolov,28,Centre-Forward,Belarus,"
United Victory ", Maldives		,"
FK Baranovichi ",,100 K €,Free transfer
"Sep 21, 2019",Ron Janzen,25,Centre-Back,Netherlands,"
Without Club ",,"
VV Gorecht ",,150 K €,Free transfer
"Sep 21, 2019",Georgios Sofianis,23,Centre-Forward,Greece,"
Eginiakos ", Greece		,"
Eolikos ",,100 K €,Free transfer
"Sep 21, 2019",Gabriele Premoli,21,Right-Back,Italy,"
Fanfulla ", Serie D - D ,"
Vigor Carpaneto ",,75 K €,Free transfer
"Sep 21, 2019",Rodrigo Ghione,28,Centre-Back,Argentina,"
Bra ", Serie D - A ,"
Buccino Volcei ",,25 K €,Free transfer
"Sep 21, 2019",Azat Kuckar,19,Goalkeeper,Turkey,"
Trabzonspor ", Süper Lig ,"
1461 Trabzon ",,50 K €,Free transfer
"Sep 21, 2019",Ian McGrath,23,Midfielder,United States,"
Philadelphia F. ", United States		,"
Oklahoma City  ",,75 K €,Free transfer
"Sep 21, 2019",Ehsan Bouali,21,Centre-Forward,Iran,"
Naft M.I.S F.C. ", Persian Gulf Pro League ,"
Sh. Mahshahr ",,50 K €,Free transfer
"Sep 21, 2019",Herve Tchami,31,Right Winger,Cameroon,"
Without Club ",,"
Düzkaya KOSK ",,150 K €,-
"Sep 21, 2019",Stefano Capellupo,31,Defensive Midfield,Italy,"
Without Club ",,"
Bra ",,100 K €,-
"Sep 21, 2019",Elnur Abdulov,27,Centre-Forward,Azerbaijan,"
Without Club ",,"
Shahdag ",,100 K €,-
"Sep 21, 2019",Matteo Gerbaudo,24,Central Midfield,Italy,"
Without Club ",,"
Foggia ",,125 K €,-
"Sep 21, 2019",Luca Cassese,27,Centre-Back,Italy,"
Without Club ",,"
AC Scafatese ",,75 K €,-
"Sep 21, 2019",Duilio Evangelista,24,Attacking Midfield,Italy,"
Without Club ",,"
Avellino ",,25 K €,-
"Sep 21, 2019",Chris Duvall,28,Right-Back,United States,"
Without Club ",,"
Oklahoma City  ",,450 K €,-
"Sep 21, 2019",Katriel Islamaj,20,Central Midfield,Albania,"
Without Club ",,"
Arzachena ",,25 K €,-
"Sep 21, 2019",Benjamin Möller Nielsen,23,Midfielder,Denmark,"
Without Club ",,"
Newry City ",,25 K €,-
"Sep 21, 2019",Alessandro Ghidoni,20,Centre-Forward,Italy,"
Lentigione  ", Serie D - D ,"
Formigine ",,25 K €,-
"Sep 21, 2019",Marco Pastore,20,Central Midfield,Italy,"
Without Club ",,"
Inveruno ",,25 K €,-
"Sep 22, 2019",Dimitrios Grigoriadis,23,Goalkeeper,Greece,"
Iraklis ", Greece		,"
Makedonikos ",,25 K €,Free transfer
"Sep 22, 2019",Iulian Raduta,,Goalkeeper,Romania,"
Progresul S. ", Romania		,"
V. Axintele ",,25 K €,Free transfer
"Sep 22, 2019",Christos Katsantonis,19,Attacking Midfield,Greece,"
AO Trikala ", Football League ,"
AS Meteora ",,50 K €,Free transfer
"Sep 22, 2019",Mehran Alipour,,Goalkeeper,Iran,"
Navad Urmia U21 ", Iran		,"
Sardar Bukan ",,25 K €,Free transfer
"Sep 22, 2019",David Nemec,19,Goalkeeper,Czech Republic,"
FK Lovosice ", Czech Republic		,"
Sokol Brozany ",,25 K €,?
"Sep 22, 2019",Maxwell Effiom,19,Left Winger,Nigeria,"
Enyimba Aba ", NPFL ,"
Sandnes Ulf ",,75 K €,?
"Sep 22, 2019",Cephas Malele,25,Centre-Forward,Switzerland,"
Without Club ",,"
Oliveirense ",,300 K €,-
"Sep 22, 2019",Emmanuel Imorou,31,Left-Back,Benin,"
Without Club ",,"
Thonon Évian ",,800 K €,-
"Sep 22, 2019",Jakub Sylvestr,30,Centre-Forward,Slovakia,"
Without Club ",,"
FC Ashdod ",,350 K €,-
"Sep 22, 2019",Alessandro Vono,31,Goalkeeper,Italy,"
Without Club ",,"
Retired ",,75 K €,-
"Sep 22, 2019",Kristján Páll Jónsson,31,Right-Back,Iceland,"
Leiknir ", Inkasso-deildin ,"
Retired ",,50 K €,-
"Sep 22, 2019",Kalen Damessi,29,Centre-Forward,Togo,"
Without Club ",,"
CS Sedan ",,250 K €,-
"Sep 22, 2019",Ahmad Ahi,34,Centre-Back,Iran,"
Without Club ",,"
Sh. Astara ",,125 K €,-
"Sep 22, 2019",Antonio Natalucci,19,Left Winger,Italy,"
Without Club ",,"
Nardò ",,50 K €,-
"Sep 23, 2019",Giannis Ioannou,35,Centre-Back,Greece,"
AOK Kerkyra ", Super League 2 ,"
Ionikos Nikeas ",,100 K €,Free transfer
"Sep 23, 2019",Moussa Maazou,31,Centre-Forward,Niger,"
Ohod Al-Medina ", Saudi Arabia		,"
Ness Ziona ",,300 K €,Free transfer
"Sep 23, 2019",Bruno Silva,31,Defensive Midfield,Brazil,"
Vasco da Gama ", Série A ,"
Guarani ",,500 K €,Free transfer
"Sep 23, 2019",Ivan Tomicic,26,Attacking Midfield,Croatia,"
NK Lucko ", Croatia		,"
RNK Split ",,150 K €,Free transfer
"Sep 23, 2019",Stergios Tsimikas,25,Attacking Midfield,Greece,"
AO Trikala ", Football League ,"
Panserraikos ",,200 K €,Free transfer
"Sep 23, 2019",Giannis Afouxenidis,29,Goalkeeper,Greece,"
Ag. Dimitrios ", Greece		,"
Athinaikos ",,50 K €,Free transfer
"Sep 23, 2019",Nuru Suley,27,Centre-Back,Ghana,"
Al-Minaa SC ", Iraq		,"
Naft Al-Janoob ",,450 K €,Free transfer
"Sep 23, 2019",Mattheos Kapsaskis,23,Right Winger,Greece,"
Ap. Larisas ", Super League 2 ,"
Asteras Iteas ",,150 K €,Free transfer
"Sep 23, 2019",Athanasios Kyrialanis,20,Left-Back,Greece,"
Agrotikos ", Greece		,"
Panthrakikos ",,50 K €,Free transfer
"Sep 23, 2019",Emmanuel Ocran,23,Right Winger,Ghana,"
Karela United ", Premier League ,"
Dreams FC ",,50 K €,Free transfer
"Sep 23, 2019",Sokratis Kyrillidis,21,Defensive Midfield,Greece,"
AO Paleochoras ", Greece		,"
Asteras Iteas ",,50 K €,Free transfer
"Sep 23, 2019",Frederik Rej-Rosenqvist,19,Goalkeeper,Denmark,"
Hellerup IK ", 2.Division ,"
FC Helsingör ",,25 K €,Free transfer
"Sep 23, 2019",Christ Tiehi,21,Defensive Midfield,Cote d'Ivoire,"
AC Le Havre ", Ligue 2 ,"
Woking FC ",,200 K €,Free transfer
"Sep 23, 2019",Ohad David,31,Goalkeeper,Israel,"
H. Baqa al-Gh. ", Israel		,"
Bikat haYarden ",,50 K €,?
"Sep 23, 2019",Tamer Sheikh Ahmed,24,Right-Back,Israel,"
Hapoel Kaukab ", Israel		,"
H. Robi Shapira ",,50 K €,?
"Sep 23, 2019",Tin Kulenovic,22,Centre-Back,Croatia,"
NK Kustosija Zagreb ", 2.HNL ,"
NK Lucko ",,50 K €,?
"Sep 23, 2019",Matej Dybala,20,Centre-Back,Slovakia,"
Zilina B ", II. Liga ,"
FC MAS Taborsko ",,50 K €,?
"Sep 23, 2019",Robert Wolleaston,39,Central Midfield,England,"
Weymouth FC ", England		,"
Retired ",,50 K €,-
"Sep 23, 2019",Matthew Kilgallon,35,Centre-Back,England,"
Without Club ",,"
Hyderabad ",,300 K €,-
"Sep 23, 2019",David García,37,Centre-Back,Spain,"
Without Club ",,"
UD Tamaraceite ",,100 K €,-
"Sep 23, 2019",Lorenzo Pasqualini,30,Left-Back,Italy,"
Without Club ",,"
Porto D'Ascoli ",,75 K €,-
"Sep 23, 2019",Marvin Martin,31,Attacking Midfield,France,"
Without Club ",,"
FC Chambly ",,700 K €,-
"Sep 23, 2019",Matías Jones,28,Second Striker,Uruguay,"
Without Club ",,"
Danubio FC ",,200 K €,-
"Sep 23, 2019",Melvyn Lorenzen,24,Left Winger,Uganda,"
Without Club ",,"
Karpaty ",,400 K €,-
"Sep 23, 2019",Mame Saher Thioune,29,Centre-Back,Senegal,"
Without Club ",,"
Teungueth FC ",,550 K €,-
"Sep 24, 2019",Gavin Gunning,28,Centre-Back,Ireland,"
Billericay ", England		,"
Solihull Moors ",,250 K €,Free transfer
"Sep 24, 2019",Andrej Lovas,28,Centre-Forward,Slovakia,"
Spartak Trnava ", Fortuna Liga ,"
Malzenice ",,75 K €,Free transfer
"Sep 24, 2019",Germán Lesman,29,Centre-Forward,Argentina,"
Huracán ", Superliga ,"
Villa Dálmine ",,350 K €,Free transfer
"Sep 24, 2019",Emil Peter Jörgensen,23,Centre-Back,Denmark,"
Without Club ",,"
B1913 Odense ",,125 K €,Free transfer
"Sep 24, 2019",Viera Ellong,32,Attacking Midfield,Equatorial Guinea,"
Diagoras ", Football League ,"
AO Porou ",,250 K €,Free transfer
"Sep 24, 2019",Omar Mansouri,28,Centre-Forward,Morocco,"
Al-Zawraa ", Iraq		,"
Naft Al-Janoob ",,575 K €,Free transfer
"Sep 24, 2019",Konstantinos Koromilas,24,Centre-Back,Greece,"
OF Ierapetras ", Football League ,"
GS Marko ",,50 K €,Free transfer
"Sep 24, 2019",Ali Khosronejad,,Right Winger,Iran,"
Malavan ", Azadegan League ,"
Fajr Sepasi ",,200 K €,Free transfer
"Sep 24, 2019",Giannis Tsolakidis,23,Right Winger,Greece,"
Eginiakos ", Greece		,"
Edessaikos ",,150 K €,Free transfer
"Sep 24, 2019",Amir Natcho,23,Central Midfield,Russia,"
BATE Borisov ", Vysheyshaya Liga ,"
Yevpatoria ",,150 K €,Free transfer
"Sep 24, 2019",Roberto Aquaro,34,Centre-Forward,Italy,"
Levico Terme ", Serie D - B ,"
Dro Alto Garda ",,50 K €,Free transfer
"Sep 24, 2019",Ícaro,26,Defensive Midfield,Brazil,"
Tombense ", Brazil		,"
Mirassol-SP ",,100 K €,Free transfer
"Sep 24, 2019",Eros Grani,20,Left-Back,Italy,"
Savona ", Serie D - A ,"
Ligorna ",,75 K €,Free transfer
